MonthlyIncome,MonthlyExpenses,LoanEMI,Savings,Investments,FinancialHealthScore,RiskCategory
38311.980468079375,30649.584374463502,8489.288238782925,10393.459630211595,5789.10119779444,75.08110498920799,Good
99047.39825737447,54141.84656039821,28289.678475020715,21943.6165599939,8666.283837200765,83.60230465926527,Good
89672.67304872039,42946.146012540274,11505.642021111094,13430.470723567378,10825.38329880969,84.6245321956523,Good
50237.60869035584,32616.267920555838,5023.760869035585,7976.262663876817,7211.143070574943,85.363456348696,Good
57731.72459810384,25612.879663969434,8356.355064579557,12632.70349393714,4785.367898951858,89.28790672052017,Good
77185.95198729611,33144.67595177065,21343.588045008724,18145.057932540953,12836.375329179074,76.1837129043826,Good
47057.20990371786,37645.76792297429,5823.537870637537,5764.000792874225,7597.561487662108,65.03129640203228,Moderate
36867.518584005906,29494.014867204725,6001.739435581894,11048.839885623676,5143.353471368907,71.36953208846013,Good
67479.79502013765,34495.02672540881,9286.86591697103,20243.938506041293,13495.95900402753,90.07711848294134,Good
51568.7849216734,39197.59877362443,9528.452568914201,13589.062180856048,8908.739327584297,72.28201876509773,Good
53659.88899290521,35061.69700095093,6230.976467425384,16097.966697871561,5562.906009540632,88.39087351565699,Good
33314.57313864069,13325.829255456278,3331.4573138640694,8363.962070543239,2474.0553819003285,93.53490426225893,Good
15646.557032732075,7209.623927986501,2577.4925082045243,3472.4740540883063,2023.0656818496557,86.48288312115264,Good
54722.84819758202,43778.27855806562,9760.766518991506,11168.782052981278,6339.553186762459,73.0071730683283,Good
68099.24082988399,27239.696331953597,19702.37077691862,11893.171798673047,7931.816686449456,91.53159577100949,Good
45483.86501847916,36387.09201478333,9337.881789201016,9077.856800359008,3931.5290034724294,62.770481422201016,Moderate
78728.59039117733,40489.77342785086,8365.91989256567,9190.08150845982,9641.28323558584,87.99261276979031,Good
35921.673491689115,28737.338793351293,5081.67557825735,6944.086768524436,7184.334698337823,77.23386445442772,Good
28905.910900681603,16018.656567045959,7431.114929323025,3079.4091390651824,4663.339999677141,92.31747993965021,Good
48655.393856077375,35031.17995735333,8081.402870650583,6613.937852732299,6238.772457858327,79.86223584927131,Good
48348.14849297419,38678.51879437936,5441.654150263497,14421.485328457937,9393.07281249891,81.41510926261932,Good
65399.37462670445,52319.49970136356,13510.616229263249,19264.922765743257,10700.970262210425,74.9273362247665,Good
34500.74351872031,17676.289316371814,4720.010362600183,4589.337172026966,3462.9664762359544,85.88372092298286,Good
77361.88473629796,36467.75693797831,18431.59173769712,20857.409581079308,9036.976636312536,81.17560340348872,Good
89338.33925016507,52514.70163834885,20461.811246671987,13662.502857938462,15549.199656561022,70.76125131785636,Good
49217.11946063316,19929.39254669766,5325.763859032866,7229.537625762158,6612.889794891889,89.85110703279695,Good
74994.20840368637,47688.03915960298,22498.26252110591,22498.26252110591,10917.184910745727,80.79894144413312,Good
28870.058587494797,13767.56803654616,5490.048489766191,3246.415282805863,1443.50292937474,73.5303310110359,Good
71504.43082363832,54515.44040983947,7150.443082363832,7150.443082363832,6322.22388338958,63.0425537629772,Moderate
70945.52817118925,36500.277929881246,16348.998295456226,10411.936494406424,8268.959692236522,83.26261431730151,Good
67268.74560379758,26907.49824151903,6726.874560379758,10214.432625582713,12639.895713829374,94.8878803887206,Good
49688.73822259412,39750.990578075296,14071.174976537619,8454.653208327696,9937.747644518824,66.86572027386812,Moderate
10000.0,6275.052004997795,2045.649939137377,1000.0,659.7045598070418,66.55838850689194,Moderate
37165.457126957415,22461.696004295325,6998.4579847780515,8477.488467362606,3075.0015371809595,85.75432722544083,Good
37481.67964630796,28641.970998176363,7242.510709871083,11244.503893892388,5503.371167583039,81.89656644416768,Good
30434.90123879045,22239.892458698494,7308.623415838306,6821.343919857988,6086.980247758091,77.16679700506702,Good
52444.86009094132,25473.62067575261,8117.813419269861,9560.670908261483,3158.5717558379333,96.18129150667127,Good
41620.7310895753,22164.40276272736,8008.1897526889325,10548.882544740489,2081.036554478765,84.15761546012915,Good
33507.75980469956,14510.760303964591,6791.0127711864525,6902.393833514679,4350.866758573417,86.53443417835665,Good
28823.997035043605,11529.598814017443,2882.399703504361,5896.461459833132,1441.1998517521804,84.94031507393173,Good
35689.74029029543,24511.316769932346,8592.0995672448,6902.926964374756,5498.130844593907,74.20177630761418,Good
72429.98423699857,47718.87605134672,18415.19384819278,15746.636367521975,12086.56636186476,70.51453304959985,Good
36779.49890745012,26265.13691756235,8437.012859691617,6147.176215658512,3927.7164064455264,69.17869663167308,Moderate
39701.22587133455,31452.931589415006,8882.64768889039,3970.1225871334555,3693.155397202468,76.16114371884974,Good
40866.04769953508,29267.087206449072,12259.814309860523,12259.814309860523,3157.1721416367345,74.70839623853252,Good
56779.87027618839,41421.989723716746,10769.76095931487,13763.35454307788,7034.936305006657,79.26774454886107,Good
59124.98977057065,23649.995908228262,11377.391886999474,8506.593156699868,2956.2494885285328,75.08108302821294,Good
10000.0,5539.522137112509,1410.280085251117,2280.9224581066555,923.628982318848,92.528851557397,Good
70432.70427655216,52450.28221611197,7043.270427655217,7719.549179356079,5365.680883224284,76.6018292327549,Good
78727.36068487508,33440.917831357525,18094.307024405247,18141.466806920384,10752.34775542644,85.65611258775957,Good
28996.26925276661,17796.480766590554,4339.722532759466,7521.690442804261,4085.7853914968314,91.47708068184691,Good
30554.035105303305,20713.181276351253,3055.4035105303305,8635.648555399532,6110.807021060661,75.69408227828424,Good
40994.932244434574,27320.171692778724,7673.634296140618,10064.411625189303,2509.445679631585,89.4796175823094,Good
34879.9196108679,22857.489602676298,6450.998484929052,6445.950539759769,3462.232694043189,75.8147549156533,Good
54478.53747893213,37581.3058390293,9522.117585914808,15359.576684393192,9595.500186638743,73.71832288875554,Good
11069.494272822718,6941.808090156969,2258.7691674507164,1725.0608841195403,1643.0264654545808,74.28973281373678,Good
27641.447839265205,11056.579135706083,2764.1447839265206,6187.818011740804,2221.5676838016657,83.50044314705502,Good
80783.94400349815,54613.446539743774,22019.436775188886,11442.191127732327,4039.1972001749077,75.48366513262634,Good
31435.600653039644,20204.037266557898,7163.625370744011,6864.963187526158,6287.120130607929,77.85148937323042,Good
74868.5655620585,29947.4262248234,21908.16307466723,22460.56966861755,3743.428278102925,74.31315784649283,Good
57106.76391180274,45685.41112944219,8499.305429767717,14952.162913913828,2855.338195590137,64.49257576777532,Moderate
13814.645708234835,9395.004228098634,3144.4203232461336,3781.9631330710527,1812.8311212236702,69.11936121340904,Moderate
62706.58390432413,25082.633561729654,6270.658390432413,18128.211648493758,11140.047379697708,100.0,Good
47646.65395614293,22747.285684880775,6028.578238584484,9261.98632490548,3210.4660455104868,86.79090042692809,Good
40890.65887500519,21074.726380984128,4089.0658875005192,5322.248243694389,6580.730787400214,79.37658481764417,Good
54899.141863440076,28288.73089616389,11747.883875775664,5489.914186344008,3263.099197351295,75.54865403119643,Good
59492.66971133584,38310.75254063453,6237.517857336463,6739.179775550365,9998.775657965087,79.27609592665586,Good
64151.83643949239,29095.88818750019,10149.550670280792,13430.860979774472,10828.314433327367,86.07267466467084,Good
73565.05695096005,56587.75077815041,14189.486521955601,7356.505695096005,4953.4559838186115,65.20459174520477,Moderate
58162.718255567124,44021.6466772327,9341.17149963409,12456.335131718131,10043.250329705323,73.2202679253158,Good
22487.318224272763,15581.408747978621,2248.7318224272763,5385.98962865237,1374.9788119153213,87.72054626639829,Good
40527.09084697618,24585.203075778423,12158.127254092853,4052.709084697618,2026.354542348809,68.61812209390521,Moderate
108860.96670537243,80624.2964334653,22036.897366708483,29429.33137661254,12101.521392118037,84.45655429302246,Good
64489.82120763455,36024.51982863806,19346.946362290364,10723.769481168567,9231.231723944904,75.916565327761,Good
97385.74601622994,47848.21437280004,10776.284965428655,9738.574601622995,16120.71883678411,88.43291311569696,Good
77908.6816439837,60653.19001169361,12710.356507225726,7790.86816439837,14367.02876451039,78.32150948837344,Good
54836.04143111497,35513.54302567571,10976.338596380336,10723.13464620631,3159.0178729998956,75.91309508732901,Good
56028.14139562235,27867.913105985903,16808.442418686704,11585.781500467918,6686.219298244997,78.77440224798853,Good
49268.399202463086,26473.814865999895,14780.519760738925,9795.452407478135,4607.267347040994,81.81956637148618,Good
15243.907683070007,7462.438579879935,2415.772103461268,4313.386802091266,1817.6837189385014,85.68021946106215,Good
50360.94504936448,40288.75603949159,6790.434759064448,10322.286869855992,10072.189009872898,75.25955558425512,Good
74213.49105084394,44573.7185331649,14306.195240837451,11396.749140746975,8052.790752918326,82.36595553536536,Good
38007.200103575924,23703.786931758816,10992.90454671617,6626.980441014663,2325.5137613655224,70.11606186228734,Good
58239.05998123619,41243.90389694796,11884.84031492873,16686.789678263864,6095.339228908685,84.1971509580719,Good
67031.82091786395,27998.913590217577,14657.423955875225,7397.238905816064,11444.320474815895,87.0230741633626,Good
31806.391213750492,24315.41642863053,9175.833106059212,6765.904846114993,4741.835627180809,71.56453732679616,Good
40973.94271312671,20848.48774668144,11291.825960204267,8866.958660772452,7474.472702915189,85.20910526509124,Good
29641.770190456817,23713.416152365455,8260.511017941119,8353.840834792874,5928.354038091364,68.25915723074867,Moderate
33556.68786621186,18560.24400796523,8381.231833400556,7011.176500242257,6711.337573242373,87.72055935842334,Good
24247.89432693878,18322.824410270405,7274.368298081633,2993.9859905940148,1741.9229018103756,68.66408012841148,Moderate
31991.030772439462,12796.412308975785,3288.552504677611,6890.046115506696,5277.192200916863,100.0,Good
78389.11361595678,33215.82213729828,23516.734084787033,20188.786934509983,3919.4556807978392,86.34753865842193,Good
31690.45941819415,17618.593787350655,9026.353412468072,6692.429320023176,5878.82527386047,79.14386284710912,Good
52529.1843812138,21011.673752485523,9832.167529560884,15113.236472930386,2626.4592190606904,82.22951048308406,Good
39942.62492658089,27565.710280591655,11534.518553783073,3994.262492658089,1997.1312463290444,64.78926363975384,Moderate
73577.31874073879,47600.38420660232,12670.329761664447,13787.915299222414,7992.1843628197,82.79485406798705,Good
76223.24593207233,34405.3326145084,18140.06862375538,15281.267769497486,13405.437618201608,87.3196095030655,Good
67281.39964277894,40207.78194261769,16642.59176314716,17613.84657892132,4282.935551672899,70.75548254347198,Good
56122.691062055106,40462.8655007667,15095.439815504547,15263.08784109715,4952.369253979733,65.56857301879674,Moderate
45378.809263182025,18151.52370527281,7407.0028149517575,9163.728662216812,3172.17402206419,94.45144333947768,Good
26162.505916175003,10699.853961491537,7081.423128506837,4477.201112141793,3371.503357964645,83.77420113751678,Good
88870.57762244393,48855.42296749121,14632.349754209288,19111.521122311227,15579.507048312451,84.38531311175814,Good
34806.539644948934,21007.78438960514,8996.721435901465,3785.228373096473,4212.976057461414,73.86672625431859,Good
63272.92694065683,37407.47873486172,12564.085400374599,10177.925529441996,5236.526155930178,78.90521361738878,Good
71191.31145246794,52211.296177932156,7119.131145246794,17484.45614464001,14238.262290493589,84.42499636452096,Good
38894.39006189341,26120.760086702507,5486.4134546946025,8879.054429456572,7043.602132964223,78.59867834187675,Good
70760.25054631924,49850.25870650703,18953.11951613863,10402.993301470186,5166.1191519379645,76.25782150392519,Good
65284.264066777105,26113.705626710842,11470.965189025423,8973.37727042622,4334.687622339861,77.83995671135608,Good
84559.2767076353,52572.49608635826,25121.193588854574,11503.987079787303,8086.692341832534,80.02125453453684,Good
40613.07067146578,22496.74233779568,4180.570832186499,5749.093231013832,7262.403448004723,86.34594372244699,Good
24282.7196544057,19426.17572352456,6208.873217738621,5142.647212751217,1214.135982720285,62.133409490819496,Moderate
39890.20489110978,24977.624590733885,7826.355139177217,11811.272610472137,7921.0699358030115,91.77229407359128,Good
54177.070850686636,27069.13514680583,9765.80612759835,16253.12125520599,5337.497345411054,88.63826786040072,Good
51164.25454170113,37241.19156703397,5409.880408501395,6459.51857529554,2558.2127270850565,78.00254140774341,Good
42131.24207450899,28838.610614347017,9134.121851457907,9538.355928085666,5414.24639011721,66.2506495944167,Moderate
11816.050820455144,5633.417424559458,1409.516047734905,2629.521966306234,1617.345708272723,84.24452907746236,Good
59409.65992258213,32540.247744343516,8858.8790316789,12888.687087928443,10233.368899388268,84.07342115099527,Good
89446.889581644,49221.10551776401,16882.79358129525,10899.57711530299,16887.535428148127,81.91669295073835,Good
59285.024762460074,46486.52404508834,10122.442396675533,8336.967463370802,8344.63040373164,76.1474322621377,Good
62182.71038107027,39205.34581574554,17549.402603863065,14152.203173820964,9349.046504642507,82.11869248557119,Good
61448.90612310204,43568.34191840514,6144.890612310204,10398.09438934028,7610.929186753278,65.81220440743473,Moderate
57940.933397648,30477.4664474476,10761.367142296605,12007.854973842754,9264.92723174782,81.30670064698141,Good
68633.3193373619,44626.759896819385,11734.7678812544,8161.237551401681,5722.485389001406,72.69762575889983,Good
57907.47362371332,46065.63474051474,11542.066595632581,9313.297779056531,5587.235816273203,71.88850755341174,Good
43746.45660693448,23878.499607739228,6844.483909450371,4374.645660693448,2187.322830346724,82.7187127445151,Good
34080.22179982492,21036.80826831096,9607.57205409924,7536.650844074738,6816.044359964984,83.74597768692635,Good
45020.526894386494,18008.210757754598,8075.915981372866,7750.108094502917,3697.210473189316,90.67370386305289,Good
56282.58992901332,27306.41515122127,11855.122810608615,12452.989994554733,10385.851623070368,84.88099657439544,Good
43678.340777540536,24015.817875428256,11853.448427164436,7454.63555474246,8540.225667674607,83.89434951789957,Good
56286.773662628606,24815.380886269435,11491.519138771377,12318.534422851877,2814.3386831314306,75.43226696187818,Good
58783.00267400835,46926.238937515314,5878.300267400835,17634.900802202505,7535.434193253889,80.65219635112194,Good
66663.58862540363,31618.469885855102,11057.706337762189,10539.369707589807,10625.285960668882,93.32817680547238,Good
75655.8993767796,54322.432893319885,14379.964543394877,18105.6446227912,6575.724009055508,67.54738604088742,Moderate
51560.14836957715,32381.084640936766,5156.0148369577155,7592.5433701051525,2578.0074184788577,77.60975994077744,Good
23844.468697046785,14417.028466303163,3411.0766078616007,4517.006782509579,4768.893739409357,89.29999800533457,Good
43097.9180636162,34478.33445089296,8384.211330675917,10250.145555623974,6847.94039944923,77.75927998968318,Good
50881.251348131984,20352.500539252796,15264.375404439594,11329.201470907772,6231.931431496446,91.75384976601148,Good
13284.624876458198,7579.798657892048,3051.3210020031356,3391.1093301788283,760.3723612333472,81.04755541066788,Good
77773.29040204964,34060.26419217454,16536.08901950932,21505.47213955922,4597.182882207102,93.52130866982512,Good
52847.558250209324,21139.023300083732,15854.267475062796,13380.130115950777,6872.492351267396,89.43632363165324,Good
57627.0566916057,24248.90301208619,14235.48775928404,15767.871644306097,5306.74254241508,86.0365194255757,Good
77310.52925052532,46586.21399342447,19970.20611410308,16779.501589166848,10293.656472106224,79.967688024305,Good
37397.143397153064,18369.399447744825,6262.089485867718,5299.65064524086,5324.4975962892495,88.25147180764195,Good
61480.8386176806,45157.18648337725,6148.08386176806,16234.150000428064,5713.107949548016,77.76977038055368,Good
47802.71753796129,27148.268622905987,10561.140623666968,8101.997779714547,9560.543507592258,80.5612812187675,Good
46318.26265968161,25534.760134363343,13895.478797904483,11834.911724511621,3459.380302839404,78.82045708429355,Good
34556.15224391242,19073.539753370424,10366.845673173724,3455.615224391242,2179.256921843051,65.17182997393424,Moderate
83312.06427373055,48756.37272012827,21046.898849312973,14291.193524232871,12095.996161207473,71.76363160523698,Good
42489.999198488586,22826.82662694781,6164.0938060528815,6148.472431143875,6326.693949950917,76.60997918187313,Good
63989.28493791404,30222.903651565503,6398.928493791404,14806.92908016929,3833.518573300084,89.4602954712608,Good
12499.852250561271,9354.611085065118,1677.7328867874323,1922.8725321726804,1242.5723531429337,82.32744431309224,Good
73599.77059379572,37269.874475674966,16001.836021142888,14630.273643605227,3679.9885296897864,77.06998736093765,Good
71044.22311914117,38539.431295910545,11531.834785202283,13382.848001826556,6116.749066875988,81.59441379176897,Good
51948.68220594606,34515.263530052194,14554.174226013565,14656.000479078952,8736.37656194636,79.9029658827006,Good
45461.150677241516,29450.241979135895,4546.115067724152,10804.654317645887,2273.057533862076,68.80408298838388,Moderate
58000.00011227133,27027.088909906044,11002.56028398964,12944.319144099123,3161.95953733915,85.49020228256315,Good
95775.81321760578,68311.83937983583,13280.745069897797,19311.037943181072,6729.464441100976,81.60820205909425,Good
14735.2660219303,10029.566936601264,4115.604076976555,2042.7923883951976,2776.7977353390665,69.71880508754379,Moderate
65640.54775148255,41136.683491194126,15977.492067366342,8524.334926933376,11813.545689737046,76.23318968632177,Good
31767.65395692195,17005.30370589383,4241.603025169399,7058.104274124888,1588.3826978460975,86.58850538490972,Good
49601.63207400538,26734.80333473587,13309.942119290225,4960.163207400538,2480.081603700269,70.2605037202771,Good
45042.39761842674,25662.024768309275,4504.239761842674,8872.891786464004,5643.945063061388,83.66263305419984,Good
41433.634844044886,17204.289680739104,4143.363484404489,8642.42356390246,2071.6817422022445,92.64533952233181,Good
49790.69741894541,29581.137935036877,6432.28030855556,4979.069741894542,9581.027708382833,71.29087836168594,Good
27316.57709444419,20045.322381263726,2731.657709444419,5340.5317482735045,1365.8288547222096,76.33739206308118,Good
70583.60872255934,51628.78140738088,13481.111266676695,14152.11411774215,5285.743155747989,70.54614834286552,Good
14117.129776027992,7663.797783535822,2732.186323107234,4235.138932808398,1870.1252232996999,90.41734974394049,Good
60795.29025656684,46180.86186731609,10186.840881630462,12204.873814433404,12159.058051313368,85.78892781819661,Good
43469.282949308574,34775.42635944686,10567.95889145213,11737.374257572634,5205.2905096440145,65.29306348984485,Moderate
26581.502123850925,14688.110583785578,3777.9933427611504,6265.8561650896945,3694.508682257562,77.45596117334696,Good
54047.667411973904,38034.81397674453,5404.766741197391,11924.919849043788,7061.267181382595,75.87823099760598,Good
18860.97826587044,7544.391306348176,2569.2699754261894,5024.541275549128,3327.8059870779484,96.15020942519027,Good
50794.27643439269,20890.567954690196,5199.805977374717,5079.42764343927,7033.542455481458,87.29150001935074,Good
21542.461843768913,13219.922800898692,3254.1933273872205,4155.768372914809,3538.655656068196,89.43376544069267,Good
59225.44168635662,26591.63346862747,14669.039509135298,13178.120867843158,9798.904230256603,79.38280382542256,Good
31512.853327392488,25210.282661913992,3151.285332739249,3876.0528944648345,5841.691730725589,69.81219106719672,Moderate
40980.11965941381,28263.248964750135,7082.384221651681,8042.880005613624,2049.0059829706906,83.91461922402945,Good
55878.987758863244,41622.84687110418,15456.656543021578,11596.277267266832,2793.9493879431625,68.93274277006887,Moderate
34549.15776315528,20579.068975032238,9871.96708240476,6443.550293532304,5548.54724280188,88.28985036775461,Good
48840.72000663395,21954.821702994825,7103.293974037396,6300.44401485436,9768.144001326791,91.43767359855109,Good
19723.389975102928,10299.129357297503,5917.016992530878,2755.3045833596043,2751.67244741091,79.34424399259758,Good
62617.51207192311,39959.808156233645,7255.573185950974,10917.192304004737,6545.600908017706,82.4257461900654,Good
85298.27611101542,43017.0038659497,15500.606455139865,19684.287468348604,15278.798663274261,77.73714248051868,Good
105844.17735819923,74162.77104698605,11259.384309893016,21974.045054687216,21093.34363358311,87.26428640280078,Good
51823.36293332878,36624.205181791505,12160.189968053497,11190.801433279503,8313.095708510267,77.64279247354887,Good
65764.08281594374,39507.588322288415,19729.22484478312,11936.328005879883,7751.069541105541,65.92806038572158,Moderate
14387.486541850216,5754.994616740087,4316.245962555065,1910.1857330729126,1769.2131295314036,82.86193163467156,Good
80054.68652611176,64043.74922088941,21431.560324224047,14045.729263964102,10870.084328038,68.09239759786571,Moderate
65524.57009448212,37224.44743088737,9920.470052282153,8739.31749282936,13073.392115828205,88.3970040819291,Good
40321.33110097534,32257.06488078027,7522.5637211874255,4032.133110097534,5856.533428504824,66.32875730274202,Moderate
74743.61600578019,52162.10123120004,21622.110603944577,14867.724860483602,10915.002646617731,75.85224732042984,Good
44910.47846709317,25531.90963736111,11674.950506674706,8046.977390682111,7964.815844253122,76.73892778881745,Good
40839.49633970887,27247.02078673759,8438.803622761152,12207.85884026499,4779.529357682281,68.95099888590272,Moderate
59506.69850854982,23802.67940341993,12576.918815971358,15181.5294062709,8060.914048557048,82.14974167910913,Good
28732.910003393627,21662.354600462935,8173.25053371523,6841.119553590246,5746.582000678725,73.80811811694707,Good
70432.49528799896,56345.99623039917,21129.748586399688,8454.673230632214,5765.146232363266,63.18353530366966,Moderate
28880.203761463134,11552.081504585254,2888.0203761463135,8131.882519434444,2477.4891080619705,93.89598208408334,Good
28998.904203536276,16149.160570646429,6326.469888335828,6127.414138471524,1984.9550600495375,77.2324883679796,Good
31806.20423183331,18581.1616620642,7832.400511399881,5452.550724825844,4419.261092451569,73.12891183968823,Good
65190.00075032244,47672.42369897003,10262.698985507057,8955.221196433491,9291.724156410159,72.97961732684095,Good
37664.492769605844,30131.594215684676,11299.347830881752,5559.446433782763,1883.2246384802922,56.22492561630423,Moderate
23040.084312656625,15147.296045555586,4076.2134958172956,4135.125008061166,4097.717675447009,78.65203407241354,Good
37886.40000128404,30309.120001027233,11365.920000385211,4465.399606155543,2086.732629566498,52.75827206559977,Moderate
49359.152586390264,30877.351946668132,8417.345213174996,10023.167267257339,7256.256733873852,82.0469661436618,Good
26380.550326712288,17614.65151159196,5823.50579005976,4927.441468284758,3367.0901076418145,78.05563635080262,Good
26966.37781931313,17507.525335209913,5905.122833949786,6874.480866621503,1348.3188909656565,82.74597294402864,Good
92225.9266819917,72217.04775681664,27667.77800459751,17344.236599487725,4611.296334099585,64.26647702118323,Moderate
32788.69192372226,17596.111894141977,8501.444260385253,3278.8691923722263,1728.1085296267208,78.52817168514926,Good
43539.15262453986,31467.618386777525,7113.791436824796,7629.684443792964,8301.838506208815,68.73171041846122,Moderate
42655.25998401428,17718.163606312013,7602.004691678823,4678.13566043416,2132.762999200714,84.29450918699938,Good
41572.863844591164,23169.570745869645,7396.081071445531,6330.2798197988795,7762.245164891557,78.89807488799433,Good
62426.93479938204,31493.66798466073,12577.765940153942,7771.495940077222,3121.346739969102,76.18342530059819,Good
68962.85900944099,42287.627490447565,8581.456316326123,20688.857702832294,3448.1429504720495,90.33761206611653,Good
43880.91136936816,24248.06670123498,8490.670004248563,7583.15845171021,6046.816410780765,77.3574470508844,Good
25270.43426815302,19453.687069591117,7581.1302804459065,6504.778869479059,2979.7944021640337,73.83980199107296,Good
75488.80455697807,35343.84211815719,22646.64136709342,13247.557695702337,3774.4402278489033,79.07523432538137,Good
48093.17817606635,19237.27127042654,4809.317817606635,8745.817565055147,2404.6589088033174,92.43143256256081,Good
84606.43629714337,33842.57451885735,8460.643629714337,13704.737523179585,11701.282379384895,84.49569519305045,Good
10000.0,7491.252069451979,1525.4947553283412,1443.1522085952076,977.3549005988658,65.2719588310443,Moderate
53908.06442566641,24504.794696219516,5390.806442566642,7871.356385400455,8476.54623025081,81.75444138992748,Good
88372.12667752415,58297.02956946573,8837.212667752416,20321.85487624966,8821.655078081962,72.88052754553289,Good
42934.71729123683,23862.33765780022,9793.267895159033,8381.293890380493,7694.836620587337,80.16492443206755,Good
45490.13153330728,32918.32448992518,8960.161992046975,13647.039459992184,2329.1167238922694,74.80598585578369,Good
55910.23383180678,31610.815619069348,5591.023383180678,10197.056839826306,8680.36523407019,87.6450660195848,Good
38824.08362230085,31059.266897840684,11398.853347741255,6906.771722541637,1941.2041811150427,68.93283862482865,Moderate
43758.56135894534,35006.849087156275,7274.559805636319,8894.109992803938,6058.584483461833,65.51941487209332,Moderate
43243.69811617194,23901.590787011985,6855.7597241281555,10744.690847995169,6848.693142401418,87.89676617219871,Good
37451.58531147253,19930.977616519755,10536.047212227906,7837.933425801857,2105.74328642251,74.50187170176487,Good
74577.13100401119,59661.70480320895,17366.802039101658,22373.139301203355,10640.68879523203,77.30290165986173,Good
59221.5606459287,25949.25074242129,11643.334279033312,17766.468193778608,9109.639957347714,77.70955787935269,Good
55012.56464206604,32553.490812235523,8825.828637586388,14607.957267834918,8251.09905507459,82.80716767331984,Good
66171.42013780234,39925.673617301545,16249.693334382768,15224.72568186461,4977.099825993819,78.75871892865732,Good
44712.88333593066,26812.049878723235,7394.392952926334,4471.288333593066,4389.990473808561,74.73204831593462,Good
34515.92363294199,13806.369453176796,6272.598849419644,10354.777089882597,6903.184726588398,93.97252691885929,Good
37947.51390770885,25595.232371792234,4017.89574881911,11315.30159546642,2539.0205510134015,86.12013493583532,Good
50035.66082209218,22738.580285516487,14580.633072771114,15010.698246627653,6425.278975598586,84.40645161633572,Good
28815.765832541958,23052.61266603357,8644.729749762588,7598.825995624543,3100.671836523679,74.57457542671256,Good
39994.77966826649,15997.911867306597,8676.925749981172,4961.766631226295,5609.459176785691,88.91954980840158,Good
39677.667162571306,24160.52068863045,6392.394970786902,4871.76013710174,7935.533432514261,76.80442703708229,Good
92491.12459658028,36996.449838632114,25419.88882259945,10429.580081333725,7815.767802976914,68.80124433506815,Moderate
10000.0,4000.0,2470.920740749002,2064.295582619853,1419.1715328251096,87.15040845635156,Good
46407.60557188733,22001.716150667038,7633.978486601673,6678.7589915531125,7542.450758477391,91.49653429641714,Good
84513.8758562954,41857.059480740434,24685.78221438997,22710.586461937673,8460.060804028368,88.13878314925262,Good
52436.88928264908,41949.511426119265,8706.802083440523,8088.6909430462265,3622.1133805984177,71.25550156257202,Good
65068.34946842185,38644.82311293499,6506.834946842186,11317.710306082503,8201.880050863405,79.37402987763946,Good
51996.526301995356,41278.0161936164,10125.629205803742,11498.902931937524,6310.7854393146645,76.21120333895544,Good
36653.33237567039,19903.932782425996,10510.25224738961,5928.727482820352,1832.6666187835197,69.33522958744662,Moderate
10000.0,6909.127774320497,2082.2146961187527,1273.5143913779889,728.0803949529643,74.1130116051195,Good
54109.113740726054,26577.244278547518,5745.804890649847,5410.911374072606,8850.332089990996,90.04358104872651,Good
34487.867907952175,16587.94158543281,5785.341491665139,9465.643524510888,3206.3704103254013,86.35323253013578,Good
33993.291876693926,13597.316750677572,10051.993214675733,4293.558348908162,5020.382290384703,77.98190585893671,Good
40020.254880417764,26027.696989907592,8880.73308157106,6777.086509070491,2279.950001790074,73.7931060303831,Good
84897.22813246987,54275.860196612215,16851.21866888128,14459.718942173493,10826.300954255967,79.1050041516307,Good
98096.75084507946,70295.83080196011,18595.901922589892,9809.675084507946,12499.0606707023,67.44368048184478,Moderate
54344.15875056802,34358.428277562634,15563.63314725056,12116.009995188204,7496.711949726027,74.84410909225757,Good
40704.655521765446,32563.72441741236,11445.067006766392,12211.396656529634,3963.3505156816013,75.67845859067393,Good
26455.471650975793,16571.817113371995,2645.5471650975796,7321.978213833973,3426.743341453178,88.93564242547261,Good
59370.80323092138,44455.3142429738,16338.503812559185,10087.719650485551,11874.160646184277,73.50234165189653,Good
85658.11200130288,47230.48138095522,20670.48659254977,24358.20927247622,12434.762962114319,79.49279284776601,Good
45053.192259496864,20892.49408809229,13515.95767784906,4505.319225949686,9010.638451899373,70.63966906738476,Good
10000.0,7076.542755279955,1944.6948027640437,2665.73815067984,1096.2030319974997,78.54017107302471,Good
63400.99343631048,37192.78541318763,18438.18925440279,8972.210654328772,3170.049671815524,65.95109223191946,Moderate
69707.994229001,50524.80431399196,16556.669024364965,19340.327763505175,11507.619833713277,77.90337244235143,Good
18283.087192283052,11937.767750553205,2027.3784122188624,3708.6931245142955,3656.6174384566107,79.48788167161247,Good
53529.68367325906,25750.347324192055,15076.51832915088,5549.260448518091,6866.888070835703,82.49766547400101,Good
59024.520322721975,44926.55387779585,15626.960267707485,12971.934895954191,5061.798155134353,65.16687981468212,Moderate
48537.85395982123,22779.858763683194,7183.888117500963,9711.261117414062,6083.532256421529,79.26442217529718,Good
34184.58161829293,23717.226473828854,7628.663795615101,7488.61253471862,6494.585120171068,79.63190302050533,Good
70318.74447127113,55709.43932220191,21095.62334138134,9552.022687550323,9013.857787074563,67.01886543153924,Moderate
41932.40508062635,22740.395064924443,6766.082498312369,4457.742495082962,3333.8422762039,82.55268417534023,Good
